path,class_id
data/processed_rois\class_1\group00041_00041_00041059_1.jpg,1
data/processed_rois\class_4\group00041_00041_00041059_2.jpg,4
data/processed_rois\class_6\group00041_00041_00041059_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041059_4.jpg,5
data/processed_rois\class_2\group00041_00041_00041059_5.jpg,2
data/processed_rois\class_3\group00041_00041_00041059_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041060_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041060_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041060_2.jpg,4
data/processed_rois\class_6\group00041_00041_00041060_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041060_4.jpg,5
data/processed_rois\class_4\group00041_00041_00041060_5.jpg,4
data/processed_rois\class_3\group00041_00041_00041060_6.jpg,3
data/processed_rois\class_2\group00041_00041_00041060_7.jpg,2
data/processed_rois\class_1\group00041_00041_00041061_0.jpg,1
data/processed_rois\class_1\group00041_00041_00041061_1.jpg,1
data/processed_rois\class_3\group00041_00041_00041061_2.jpg,3
data/processed_rois\class_5\group00041_00041_00041061_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041061_4.jpg,6
data/processed_rois\class_4\group00041_00041_00041061_5.jpg,4
data/processed_rois\class_4\group00041_00041_00041061_6.jpg,4
data/processed_rois\class_2\group00041_00041_00041061_7.jpg,2
data/processed_rois\class_1\group00041_00041_00041062_0.jpg,1
data/processed_rois\class_3\group00041_00041_00041062_1.jpg,3
data/processed_rois\class_3\group00041_00041_00041062_2.jpg,3
data/processed_rois\class_5\group00041_00041_00041062_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041062_4.jpg,6
data/processed_rois\class_5\group00041_00041_00041062_5.jpg,5
data/processed_rois\class_3\group00041_00041_00041062_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041063_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041063_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041063_2.jpg,3
data/processed_rois\class_4\group00041_00041_00041063_3.jpg,4
data/processed_rois\class_5\group00041_00041_00041063_4.jpg,5
data/processed_rois\class_6\group00041_00041_00041063_5.jpg,6
data/processed_rois\class_3\group00041_00041_00041063_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041063_7.jpg,1
data/processed_rois\class_1\group00041_00041_00041064_0.jpg,1
data/processed_rois\class_1\group00041_00041_00041064_1.jpg,1
data/processed_rois\class_2\group00041_00041_00041064_2.jpg,2
data/processed_rois\class_3\group00041_00041_00041064_3.jpg,3
data/processed_rois\class_4\group00041_00041_00041064_4.jpg,4
data/processed_rois\class_5\group00041_00041_00041064_5.jpg,5
data/processed_rois\class_6\group00041_00041_00041064_6.jpg,6
data/processed_rois\class_4\group00041_00041_00041064_7.jpg,4
data/processed_rois\class_2\group00041_00041_00041064_8.jpg,2
data/processed_rois\class_1\group00041_00041_00041065_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041065_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041065_2.jpg,3
data/processed_rois\class_4\group00041_00041_00041065_3.jpg,4
data/processed_rois\class_5\group00041_00041_00041065_4.jpg,5
data/processed_rois\class_6\group00041_00041_00041065_5.jpg,6
data/processed_rois\class_6\group00041_00041_00041065_6.jpg,6
data/processed_rois\class_4\group00041_00041_00041065_7.jpg,4
data/processed_rois\class_1\group00041_00041_00041066_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041066_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041066_2.jpg,4
data/processed_rois\class_5\group00041_00041_00041066_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041066_4.jpg,6
data/processed_rois\class_4\group00041_00041_00041066_5.jpg,4
data/processed_rois\class_2\group00041_00041_00041066_6.jpg,2
data/processed_rois\class_1\group00041_00041_00041067_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041067_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041067_2.jpg,3
data/processed_rois\class_5\group00041_00041_00041067_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041067_4.jpg,6
data/processed_rois\class_4\group00041_00041_00041067_5.jpg,4
data/processed_rois\class_3\group00041_00041_00041067_6.jpg,3
data/processed_rois\class_3\group00041_00041_00041067_7.jpg,3
data/processed_rois\class_1\group00041_00041_00041067_8.jpg,1
data/processed_rois\class_1\group00041_00041_00041068_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041068_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041068_2.jpg,4
data/processed_rois\class_5\group00041_00041_00041068_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041068_4.jpg,6
data/processed_rois\class_3\group00041_00041_00041068_5.jpg,3
data/processed_rois\class_1\group00041_00041_00041068_6.jpg,1
data/processed_rois\class_6\group00041_00041_00041068_7.jpg,6
data/processed_rois\class_1\group00041_00041_00041069_0.jpg,1
data/processed_rois\class_3\group00041_00041_00041069_1.jpg,3
data/processed_rois\class_5\group00041_00041_00041069_2.jpg,5
data/processed_rois\class_6\group00041_00041_00041069_3.jpg,6
data/processed_rois\class_4\group00041_00041_00041069_4.jpg,4
data/processed_rois\class_4\group00041_00041_00041069_5.jpg,4
data/processed_rois\class_4\group00041_00041_00041069_6.jpg,4
data/processed_rois\class_3\group00041_00041_00041069_7.jpg,3
data/processed_rois\class_1\group00041_00041_00041070_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041070_1.jpg,2
data/processed_rois\class_5\group00041_00041_00041070_2.jpg,5
data/processed_rois\class_6\group00041_00041_00041070_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041070_4.jpg,5
data/processed_rois\class_3\group00041_00041_00041070_5.jpg,3
data/processed_rois\class_2\group00041_00041_00041070_6.jpg,2
data/processed_rois\class_2\group00041_00041_00041070_7.jpg,2
data/processed_rois\class_3\group00041_00041_00041070_8.jpg,3
data/processed_rois\class_3\group00041_00041_00041070_9.jpg,3
data/processed_rois\class_1\group00041_00041_00041071_0.jpg,1
data/processed_rois\class_3\group00041_00041_00041071_1.jpg,3
data/processed_rois\class_4\group00041_00041_00041071_2.jpg,4
data/processed_rois\class_3\group00041_00041_00041071_3.jpg,3
data/processed_rois\class_4\group00041_00041_00041071_4.jpg,4
data/processed_rois\class_2\group00041_00041_00041071_5.jpg,2
data/processed_rois\class_3\group00041_00041_00041071_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041072_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041072_1.jpg,2
data/processed_rois\class_2\group00041_00041_00041072_2.jpg,2
data/processed_rois\class_3\group00041_00041_00041072_3.jpg,3
data/processed_rois\class_4\group00041_00041_00041072_4.jpg,4
data/processed_rois\class_5\group00041_00041_00041072_5.jpg,5
data/processed_rois\class_3\group00041_00041_00041072_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041073_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041073_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041073_2.jpg,3
data/processed_rois\class_5\group00041_00041_00041073_3.jpg,5
data/processed_rois\class_3\group00041_00041_00041073_4.jpg,3
data/processed_rois\class_6\group00041_00041_00041073_5.jpg,6
data/processed_rois\class_3\group00041_00041_00041073_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041073_7.jpg,1
data/processed_rois\class_2\group00041_00041_00041073_8.jpg,2
data/processed_rois\class_1\group00041_00041_00041074_0.jpg,1
data/processed_rois\class_3\group00041_00041_00041074_1.jpg,3
data/processed_rois\class_5\group00041_00041_00041074_2.jpg,5
data/processed_rois\class_6\group00041_00041_00041074_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041074_4.jpg,5
data/processed_rois\class_4\group00041_00041_00041074_5.jpg,4
data/processed_rois\class_2\group00041_00041_00041074_6.jpg,2
data/processed_rois\class_1\group00041_00041_00041074_7.jpg,1
data/processed_rois\class_1\group00041_00041_00041075_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041075_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041075_2.jpg,4
data/processed_rois\class_1\group00041_00041_00041075_3.jpg,1
data/processed_rois\class_4\group00041_00041_00041075_4.jpg,4
data/processed_rois\class_5\group00041_00041_00041075_5.jpg,5
data/processed_rois\class_6\group00041_00041_00041075_6.jpg,6
data/processed_rois\class_2\group00041_00041_00041075_7.jpg,2
data/processed_rois\class_6\group00041_00041_00041075_8.jpg,6
data/processed_rois\class_1\group00041_00041_00041076_0.jpg,1
data/processed_rois\class_1\group00041_00041_00041076_1.jpg,1
data/processed_rois\class_2\group00041_00041_00041076_2.jpg,2
data/processed_rois\class_6\group00041_00041_00041076_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041076_4.jpg,5
data/processed_rois\class_3\group00041_00041_00041076_5.jpg,3
data/processed_rois\class_4\group00041_00041_00041076_6.jpg,4
data/processed_rois\class_6\group00041_00041_00041076_7.jpg,6
data/processed_rois\class_1\group00041_00041_00041077_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041077_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041077_2.jpg,4
data/processed_rois\class_6\group00041_00041_00041077_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041077_4.jpg,5
data/processed_rois\class_4\group00041_00041_00041077_5.jpg,4
data/processed_rois\class_3\group00041_00041_00041077_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041077_7.jpg,1
data/processed_rois\class_1\group00041_00041_00041078_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041078_1.jpg,2
data/processed_rois\class_2\group00041_00041_00041078_2.jpg,2
data/processed_rois\class_5\group00041_00041_00041078_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041078_4.jpg,6
data/processed_rois\class_4\group00041_00041_00041078_5.jpg,4
data/processed_rois\class_1\group00041_00041_00041079_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041079_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041079_2.jpg,4
data/processed_rois\class_5\group00041_00041_00041079_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041079_4.jpg,6
data/processed_rois\class_5\group00041_00041_00041079_5.jpg,5
data/processed_rois\class_3\group00041_00041_00041079_6.jpg,3
data/processed_rois\class_3\group00041_00041_00041079_7.jpg,3
data/processed_rois\class_4\group00041_00041_00041079_8.jpg,4
data/processed_rois\class_1\group00041_00041_00041080_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041080_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041080_2.jpg,4
data/processed_rois\class_6\group00041_00041_00041080_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041080_4.jpg,5
data/processed_rois\class_4\group00041_00041_00041080_5.jpg,4
data/processed_rois\class_1\group00041_00041_00041080_6.jpg,1
data/processed_rois\class_1\group00041_00041_00041081_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041081_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041081_2.jpg,3
data/processed_rois\class_4\group00041_00041_00041081_3.jpg,4
data/processed_rois\class_6\group00041_00041_00041081_4.jpg,6
data/processed_rois\class_5\group00041_00041_00041081_5.jpg,5
data/processed_rois\class_1\group00041_00041_00041082_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041082_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041082_2.jpg,3
data/processed_rois\class_6\group00041_00041_00041082_3.jpg,6
data/processed_rois\class_6\group00041_00041_00041082_4.jpg,6
data/processed_rois\class_4\group00041_00041_00041082_5.jpg,4
data/processed_rois\class_3\group00041_00041_00041082_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041083_0.jpg,1
data/processed_rois\class_3\group00041_00041_00041083_1.jpg,3
data/processed_rois\class_5\group00041_00041_00041083_2.jpg,5
data/processed_rois\class_6\group00041_00041_00041083_3.jpg,6
data/processed_rois\class_4\group00041_00041_00041083_4.jpg,4
data/processed_rois\class_1\group00041_00041_00041083_5.jpg,1
data/processed_rois\class_1\group00041_00041_00041084_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041084_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041084_2.jpg,3
data/processed_rois\class_4\group00041_00041_00041084_3.jpg,4
data/processed_rois\class_5\group00041_00041_00041084_4.jpg,5
data/processed_rois\class_6\group00041_00041_00041084_5.jpg,6
data/processed_rois\class_1\group00041_00041_00041084_6.jpg,1
data/processed_rois\class_3\group00041_00041_00041084_7.jpg,3
data/processed_rois\class_4\group00041_00041_00041084_8.jpg,4
data/processed_rois\class_1\group00041_00041_00041085_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041085_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041085_2.jpg,3
data/processed_rois\class_5\group00041_00041_00041085_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041085_4.jpg,6
data/processed_rois\class_4\group00041_00041_00041085_5.jpg,4
data/processed_rois\class_1\group00041_00041_00041086_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041086_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041086_2.jpg,3
data/processed_rois\class_4\group00041_00041_00041086_3.jpg,4
data/processed_rois\class_5\group00041_00041_00041086_4.jpg,5
data/processed_rois\class_6\group00041_00041_00041086_5.jpg,6
data/processed_rois\class_5\group00041_00041_00041086_6.jpg,5
data/processed_rois\class_3\group00041_00041_00041086_7.jpg,3
data/processed_rois\class_1\group00041_00041_00041086_8.jpg,1
data/processed_rois\class_1\group00041_00041_00041087_0.jpg,1
data/processed_rois\class_3\group00041_00041_00041087_1.jpg,3
data/processed_rois\class_5\group00041_00041_00041087_2.jpg,5
data/processed_rois\class_6\group00041_00041_00041087_3.jpg,6
data/processed_rois\class_3\group00041_00041_00041087_4.jpg,3
data/processed_rois\class_5\group00041_00041_00041087_5.jpg,5
data/processed_rois\class_3\group00041_00041_00041087_6.jpg,3
data/processed_rois\class_1\group00041_00041_00041087_7.jpg,1
data/processed_rois\class_2\group00041_00041_00041087_8.jpg,2
data/processed_rois\class_1\group00041_00041_00041088_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041088_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041088_2.jpg,3
data/processed_rois\class_3\group00041_00041_00041088_3.jpg,3
data/processed_rois\class_4\group00041_00041_00041088_4.jpg,4
data/processed_rois\class_5\group00041_00041_00041088_5.jpg,5
data/processed_rois\class_1\group00041_00041_00041088_6.jpg,1
data/processed_rois\class_1\group00041_00041_00041089_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041089_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041089_2.jpg,3
data/processed_rois\class_5\group00041_00041_00041089_3.jpg,5
data/processed_rois\class_6\group00041_00041_00041089_4.jpg,6
data/processed_rois\class_2\group00041_00041_00041089_5.jpg,2
data/processed_rois\class_4\group00041_00041_00041089_6.jpg,4
data/processed_rois\class_1\group00041_00041_00041090_0.jpg,1
data/processed_rois\class_3\group00041_00041_00041090_1.jpg,3
data/processed_rois\class_2\group00041_00041_00041090_2.jpg,2
data/processed_rois\class_3\group00041_00041_00041090_3.jpg,3
data/processed_rois\class_5\group00041_00041_00041090_4.jpg,5
data/processed_rois\class_6\group00041_00041_00041090_5.jpg,6
data/processed_rois\class_4\group00041_00041_00041090_6.jpg,4
data/processed_rois\class_4\group00041_00041_00041090_7.jpg,4
data/processed_rois\class_3\group00041_00041_00041090_8.jpg,3
data/processed_rois\class_1\group00041_00041_00041091_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041091_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041091_2.jpg,3
data/processed_rois\class_4\group00041_00041_00041091_3.jpg,4
data/processed_rois\class_6\group00041_00041_00041091_4.jpg,6
data/processed_rois\class_5\group00041_00041_00041091_5.jpg,5
data/processed_rois\class_4\group00041_00041_00041091_6.jpg,4
data/processed_rois\class_3\group00041_00041_00041091_7.jpg,3
data/processed_rois\class_3\group00041_00041_00041091_8.jpg,3
data/processed_rois\class_1\group00041_00041_00041092_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041092_1.jpg,2
data/processed_rois\class_3\group00041_00041_00041092_2.jpg,3
data/processed_rois\class_6\group00041_00041_00041092_3.jpg,6
data/processed_rois\class_5\group00041_00041_00041092_4.jpg,5
data/processed_rois\class_3\group00041_00041_00041092_5.jpg,3
data/processed_rois\class_4\group00041_00041_00041092_6.jpg,4
data/processed_rois\class_1\group00041_00041_00041093_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041093_1.jpg,2
data/processed_rois\class_1\group00041_00041_00041093_2.jpg,1
data/processed_rois\class_4\group00041_00041_00041093_3.jpg,4
data/processed_rois\class_6\group00041_00041_00041093_4.jpg,6
data/processed_rois\class_5\group00041_00041_00041093_5.jpg,5
data/processed_rois\class_4\group00041_00041_00041093_6.jpg,4
data/processed_rois\class_1\group00041_00041_00041094_0.jpg,1
data/processed_rois\class_2\group00041_00041_00041094_1.jpg,2
data/processed_rois\class_4\group00041_00041_00041094_2.jpg,4
